Trade Date,Ref Px,Net Gamma,Net Delta,Call Wall,Put Wall,Vol Trigger,Data Release
2021-01-21,3832,1.2154,1073193853962,3850,3550,3820,2021-01-22
2021-01-22,3849,0.7785,1055078679550,3900,3550,3770,2021-01-25
2021-01-25,3825,0.8488,1066756740040,3900,3550,3785,2021-01-26
2021-01-26,3839,0.5715,1093493171217,3900,3500,3820,2021-01-27
2021-01-27,3725,-0.2739,1104911508258,3900,3600,3770,2021-01-28
2021-01-28,3728,-0.0194,1101374750917,3900,3600,3785,2021-01-29
2021-01-29,3743,-0.2841,1049732414741,3900,3550,3740,2021-02-01
2021-02-01,3788,0.2028,1043008011588,3900,3600,3740,2021-02-02
2021-02-02,3835,0.6864,1152430983173,3900,3600,3785,2021-02-03
2021-02-03,3822,0.652,1147657990265,3900,3600,3785,2021-02-04
2021-02-04,3877,1.4468,1188785950024,3900,3550,3785,2021-02-05
2021-02-05,3899,1.3233,1208348085070,3900,3550,3785,2021-02-08
2021-02-08,3909,1.4516,1240128909050,3900,3550,3820,2021-02-09
2021-02-09,3919,1.2028,1260906085566,3900,3550,3845,2021-02-10
2021-02-10,3907,1.1048,1273935840318,4000,3700,3820,2021-02-11
2021-02-11,3903,1.2976,1269839552734,3900,3550,3845,2021-02-12
2021-02-12,3951,1.3966,1303856710918,4000,3550,3845,2021-02-15
2021-02-16,3928,0.9911,1294194901076,4000,3700,3865,2021-02-17
2021-02-17,3921,1.1215,1328579586531,4000,3700,3845,2021-02-18
2021-02-18,3906,0.8725,1345440981748,3950,3700,3840,2021-02-19
2021-02-19,3890,0.5029,1213164057894,4000,3700,3865,2021-02-22
2021-02-22,3890,0.1624,1231265114134,4000,3700,3850,2021-02-23
2021-02-23,3852,0.4724,1097711452067,4000,3700,3850,2021-02-24
2021-02-24,3930,0.9387,1254145581315,4000,3825,3865,2021-02-25
2021-02-25,3820,-0.4646,1275046210816,4000,3850,3865,2021-02-26
2021-02-26,3835,-0.2491,1263363818785,4000,3600,3855,2021-03-01
2021-03-01,3881,0.6011,1253768316515,4000,3700,3860,2021-03-02
2021-03-02,3884,0.1472,1275025519587,4000,3700,3860,2021-03-03
2021-03-03,3802,-0.2298,1267161146358,4000,3700,3855,2021-03-04
2021-03-04,3773,-0.6403,1280849704423,4000,3700,3840,2021-03-05
2021-03-05,3831,0.2817,1279120324733,4000,3700,3840,2021-03-08
2021-03-08,3845,-0.1154,1303514598922,4000,3700,3840,2021-03-09
2021-03-09,3872,0.4415,1309867925161,4000,3700,3860,2021-03-10
2021-03-10,3913,0.7259,1344264582230,4000,3700,3850,2021-03-11
2021-03-11,3911,1.1536,1351385859775,4000,3700,3860,2021-03-12
2021-03-15,3957,1.4464,71869869560,4000,3700,3885,2021-03-16
2021-03-16,3943,1.1577,1465091844130,4000,3800,3890,2021-03-17
2021-03-17,3967,1.3009,1492696284721,4000,3900,3920,2021-03-18
2021-03-18,3903,-0.0438,1016673912915,3950,3900,3930,2021-03-19
2021-03-19,3906,0.1673,869524128866,4000,3700,3890,2021-03-22
2021-03-22,3915,0.689,986367372955,4000,3800,3890,2021-03-23
2021-03-23,3916,0.1171,959759782511,4000,3850,3890,2021-03-24
2021-03-24,3866,-0.218,1011706027987,4000,3700,3890,2021-03-25
2021-03-25,3920,0.1557,1035513818611,4000,3900,3890,2021-03-26
2021-03-26,3950,1.1666,1027378626144,4000,3700,3890,2021-03-29
2021-03-29,3971,1.0239,1067810190891,4000,3800,3890,2021-03-30
2021-03-30,3945,0.8341,1070269459272,4000,3700,3890,2021-03-31
2021-03-31,3979,0.8024,1038326470772,4000,3800,3940,2021-04-01
2021-04-01,4031,1.4969,1086598198101,4050,3800,3920,2021-04-02
2021-04-05,4060,1.6789,1141196729607,4100,3850,3920,2021-04-06
2021-04-06,4066,1.4842,1177204850932,4100,3850,3940,2021-04-07
2021-04-07,4090,1.5551,1203228616071,4100,3760,3940,2021-04-08
2021-04-08,4091,1.5539,1241101359277,4100,4080,3965,2021-04-09
2021-04-09,4106,1.4251,1074167059574,4100,4080,3965,2021-04-12
2021-04-12,4117,1.403,1288788622232,4150,4080,3965,2021-04-13
2021-04-13,4135,1.5153,1325295824137,4150,4080,3965,2021-04-14
2021-04-14,4128,1.0349,1328588430036,4150,4080,3995,2021-04-15
2021-04-15,4165,-0.0617,1346450186775,4200,4125,4125,2021-04-16
2021-04-16,4169,1.0798,1226536117912,4200,3900,4095,2021-04-19
2021-04-19,4139,0.9636,1264478912038,4200,3900,4095,2021-04-20
2021-04-20,4130,0.4092,1189449375925,4200,3900,4095,2021-04-21
2021-04-21,4163,0.7002,1152619264836,4200,3900,4095,2021-04-22
2021-04-22,4130,-0.0154,1273661052742,4200,4075,4145,2021-04-23
2021-04-23,4172,0.8324,1237740988528,4200,3900,4095,2021-04-26
2021-04-26,4184,1.1773,1319174388747,4200,3900,4095,2021-04-27
2021-04-27,4183,1.1691,1331630364733,4200,3900,4095,2021-04-28
2021-04-28,4199,0.8273,1333554091890,4200,3900,4170,2021-04-29
2021-04-29,4178,1.4799,1370807772047,4250,3900,4170,2021-04-30
2021-04-30,4185,0.6407,1327857814004,4250,3900,4175,2021-05-03
2021-05-03,4178,0.8385,1332387560851,4200,4000,4180,2021-05-04
2021-05-04,4165,0.4086,1347343024170,4200,3900,4160,2021-05-05
2021-05-05,4162,0.4251,1298782942973,4200,4000,4175,2021-05-06
2021-05-06,4226,1.3852,1410636799752,4200,4170,4175,2021-05-07
2021-05-07,4231,1.4039,1439733070833,4250,4175,4185,2021-05-10
2021-05-10,4151,0.7347,1126804181528,4200,4000,4170,2021-05-11
2021-05-11,4132,-0.1355,1437964865481,4250,4100,4175,2021-05-12
2021-05-12,4043,-0.8901,1470003706297,4200,4000,4110,2021-05-13
2021-05-13,4173,-0.5199,1479929987794,4200,4000,4110,2021-05-14
2021-05-14,4150,0.3586,1417724775740,4200,4000,4165,2021-05-17
2021-05-17,4175,0.4047,1457487704967,4200,3900,4150,2021-05-18
2021-05-18,4086,-0.2898,1299788358516,4200,4050,4145,2021-05-19
2021-05-19,4091,-0.342,1460589508595,4200,4050,4105,2021-05-20
2021-05-20,4162,0.4471,1466677316313,4200,4140,4140,2021-05-21
2021-05-21,4164,0.2164,1379864552608,4200,3900,4160,2021-05-24
2021-05-24,4210,0.8921,1401778703755,4250,4000,4110,2021-05-25
2021-05-25,4194,1.0606,1416357361064,4210,4000,4165,2021-05-26
2021-05-26,4187,0.8058,1399196973430,4250,4000,4160,2021-05-27
2021-05-27,4207,0.1054,718222440423,4500,4000,4080,2021-05-28
2021-05-28,4206,0.6747,1424938449436,4250,4000,4195,2021-05-31
2021-06-01,4200,0.6694,1411703008506,4250,4000,4195,2021-06-02
2021-06-02,4206,0.7493,1406344289174,4250,4000,4195,2021-06-03
2021-06-03,4186,0.4115,1374816331813,4250,4000,4195,2021-06-04
2021-06-04,4220,0.6123,1268912742956,4275,4000,4170,2021-06-07
2021-06-07,4226,1.1143,1446739164582,4250,4000,4195,2021-06-08
2021-06-08,4225,0.8738,1484500790046,4250,4000,4195,2021-06-09
2021-06-09,4222,0.6669,1493166463998,4250,4000,4195,2021-06-10
2021-06-10,4245,1.3122,1532687551298,4250,4000,4220,2021-06-11
2021-06-11,4248,1.0438,1520988824668,4275,4000,4195,2021-06-14
2021-06-14,4265,1.5251,1576751805139,4275,4000,4195,2021-06-15
2021-06-15,4247,1.2005,1593962061153,4275,4000,4220,2021-06-16
2021-06-16,4205,0.3428,1583105666989,4275,4175,4195,2021-06-17
2021-06-17,4196,0.2794,1597798197910,4250,4225,4235,2021-06-18
2021-06-18,4147,-0.8135,1118416060758,4300,4000,4195,2021-06-21
2021-06-21,4222,0.2277,1128809871747,4275,4000,4215,2021-06-22
2021-06-22,4237,1.1581,1142379608941,4275,4000,4215,2021-06-23
2021-06-23,4251,0.6802,1147948253587,4275,4000,4215,2021-06-24
2021-06-24,4259,0.0144,527386487129,4500,3500,4050,2021-06-25
2021-06-25,4272,1.245,1194160706675,4300,4000,4245,2021-06-28
2021-06-28,4277,1.5689,1113160297013,4300,4000,4245,2021-06-29
2021-06-29,4281,1.3589,1235187300788,4300,4000,4270,2021-06-30
2021-06-30,4295,1.0755,1214604032557,4300,4000,4265,2021-07-01
2021-07-01,4315,0.878,1249711002610,4350,4100,4270,2021-07-02
2021-07-02,4337,0.9514,1218926402310,4400,4100,4295,2021-07-05
2021-07-06,4333,1.1232,1219515267379,4350,4000,4295,2021-07-07
2021-07-07,4289,1.2371,1307941424061,4400,4100,4295,2021-07-08
2021-07-08,4314,0.6589,1318089196280,4350,4100,4295,2021-07-09
2021-07-09,4351,1.0207,1353983676245,4400,4000,4295,2021-07-12
2021-07-12,4376,1.5255,1368423277558,4400,4100,4315,2021-07-13
2021-07-13,4355,0.8275,1395185598674,4400,4100,4340,2021-07-14
2021-07-14,4364,1.0162,1413714016831,4400,4100,4340,2021-07-15
2021-07-15,4357,0.9021,1412467703811,4400,4000,4345,2021-07-16
2021-07-16,4303,-0.2988,1306373400280,4400,4335,4340,2021-07-19
2021-07-19,4267,-0.8632,1332607618720,4400,4100,4300,2021-07-20
2021-07-20,4320,0.0432,1348393895063,4400,4200,4320,2021-07-21
2021-07-21,4359,1.0326,1339468152821,4400,4100,4305,2021-07-22
2021-07-22,4373,1.0339,1354328508570,4400,4200,4345,2021-07-23
2021-07-23,4389,1.1995,1366087858388,4400,4100,4345,2021-07-26
2021-07-26,4400,1.6298,1215707889220,4400,4100,4345,2021-07-27
2021-07-27,4397,0.8495,1318812565151,4400,4200,4345,2021-07-28
2021-07-28,4392,1.1627,1372264973391,4400,4200,4345,2021-07-29
2021-07-29,4377,0.6038,1350521886577,4500,4200,4395,2021-07-30
2021-07-30,4412,0.6936,1399110188746,4500,4200,4395,2021-08-02
2021-08-02,4393,0.4245,1402071384373,4450,4200,4385,2021-08-03
2021-08-03,4414,1.181,1349099613805,4450,4100,4395,2021-08-04
2021-08-04,4405,0.9293,1410364289656,4450,4100,4385,2021-08-05
2021-08-05,4421,0.8245,1383470727204,4500,4100,4420,2021-08-06
2021-08-06,4417,1.3937,1429202140030,4450,4100,4395,2021-08-09
2021-08-09,4400,1.6979,1448351648084,4450,4100,4370,2021-08-10
2021-08-10,4400,-0.0077,186249029252,4450,4100,4000,2021-08-11
2021-08-11,4442,2.0384,1491520646950,4500,4100,4395,2021-08-12
2021-08-12,4453,2.6468,1524016390824,4500,4200,4420,2021-08-13
2021-08-13,4450,1.6564,1521396569000,4500,4200,4420,2021-08-16
2021-08-17,4437,0.8496,1466625714666,4500,4350,4420,2021-08-18
2021-08-18,4411,-0.1051,1578970953068,4500,4350,4420,2021-08-19
2021-08-19,4438,0.2963,1625063082739,4500,4200,4395,2021-08-20
2021-08-20,4479,0.5239,1475878529275,4500,4200,4425,2021-08-23
2021-08-23,4483,1.6189,1532220370808,4500,4300,4425,2021-08-24
2021-08-24,4481,1.8097,1553801486173,4500,4300,4415,2021-08-25
2021-08-25,4486,1.9316,1569046156326,4500,4350,4415,2021-08-26
2021-08-26,4480,0.8424,1591113104089,4500,4350,4425,2021-08-27
2021-08-27,4508,1.9681,1588987654587,4500,4000,4415,2021-08-30
2021-08-30,4541,1.9387,1624903368981,4550,4000,4415,2021-08-31
2021-08-31,4536,1.4881,1612470434906,4550,4000,4495,2021-09-01
2021-09-01,4520,1.6404,1622269224434,4550,4000,4415,2021-09-02
2021-09-02,4541,1.9952,1305727940070,4550,4485,4495,2021-09-03
2021-09-03,4539,1.3746,1641842759825,4550,4510,4495,2021-09-06
2021-09-07,4521,1.0029,1635880054929,4550,4510,4495,2021-09-08
2021-09-08,4505,0.9869,1645492418877,4550,4300,4495,2021-09-09
2021-09-09,4510,-0.5362,1650639571650,4550,4480,4515,2021-09-10
2021-09-10,4472,-0.1319,1692983475046,4500,4300,4415,2021-09-13
2021-09-13,4475,0.1026,1687407997633,4500,4300,4425,2021-09-14
2021-09-14,4448,-0.3021,1652616403349,4500,4400,4465,2021-09-15
2021-09-15,4480,0.7948,1728021092072,4500,4300,4425,2021-09-16
2021-09-16,4480,0.3179,1704513194226,4475,4450,4460,2021-09-17
2021-09-17,4383,-0.5953,1169524626651,4500,4300,4425,2021-09-20
2021-09-20,4382,-1.0068,1372884817139,4430,4300,4410,2021-09-21
2021-09-21,4366,-1.0976,1362978532541,4430,4200,4380,2021-09-22
2021-09-22,4395,-0.3589,1371572171163,4430,4200,4400,2021-09-23
2021-09-23,4425,0.5151,1405210602620,4500,4200,4405,2021-09-24
2021-09-24,4465,0.4835,1386949995832,4500,4200,4415,2021-09-27
2021-09-27,4427,0.0646,1350365005377,4430,4200,4415,2021-09-28
2021-09-28,4369,-1.3448,1377410932290,4500,4200,4400,2021-09-29
2021-09-29,4365,-1.1459,1397128029182,4500,4200,4395,2021-09-30
2021-09-30,4310,-1.6958,1394304903581,4500,4200,4375,2021-10-01
2021-10-01,4326,-0.6964,1404083729294,4500,4200,4380,2021-10-04
2021-10-04,4288,-1.3193,1454309637697,4500,4200,4365,2021-10-05
2021-10-05,4313,-0.3586,1429544755141,4500,4200,4345,2021-10-06
2021-10-06,4382,-0.4614,1433460060606,4500,4200,4365,2021-10-07
2021-10-07,4392,0.0437,1496493042175,4500,4300,4380,2021-10-08
2021-10-08,4368,-0.1655,1371748491168,4500,4300,4385,2021-10-11
2021-10-11,4356,-0.678,1377840326871,4500,4300,4385,2021-10-12
2021-10-12,4332,-1.0209,1258456515062,4500,4300,4370,2021-10-13
2021-10-13,4385,-0.5123,1477780466777,4500,4300,4375,2021-10-14
2021-10-14,4445,1.5572,1537199765998,4500,4300,4400,2021-10-15
2021-10-15,4449,1.4291,1448060960406,4500,4300,4420,2021-10-18
2021-10-18,4484,1.5391,1446855388027,4500,4300,4440,2021-10-19
2021-10-19,4508,1.9592,1529897166990,4500,4300,4440,2021-10-20
2021-10-20,4517,1.9848,1546665042181,4500,4300,4440,2021-10-21
2021-10-21,4536,2.2417,1591336639130,4550,4300,4440,2021-10-22
2021-10-22,4540,1.4891,1545435058717,4500,4300,4440,2021-10-25
2021-10-25,4568,1.8322,1489389908065,4600,4300,4440,2021-10-26
2021-10-26,4571,1.9037,1667459102925,4600,4300,4440,2021-10-27
2021-10-27,4551,1.2934,1652398570686,4600,4000,4445,2021-10-28
2021-10-28,4564,1.241,1564222145604,4650,4300,4440,2021-10-29
2021-10-29,4602,1.9937,1691963944558,4650,4000,4445,2021-11-01
2021-11-01,4603,2.0289,1711119855464,4650,4300,4445,2021-11-02
2021-11-02,4620,1.8551,1737407314817,4700,4000,4495,2021-11-03
2021-11-03,4658,2.6204,1784705916814,4700,4000,4495,2021-11-04
2021-11-04,4673,1.7855,1835156487087,4700,4000,4495,2021-11-05
2021-11-05,4681,1.7824,1910470449858,4700,4000,4495,2021-11-08
2021-11-08,4689,1.8493,1842148331795,4700,4000,4495,2021-11-09
2021-11-09,4668,1.5244,1888803430138,4700,4000,4645,2021-11-10
2021-11-10,4657,1.0031,1910825779681,4700,4000,4645,2021-11-11
2021-11-11,4650,1.0436,1911721048366,4700,4000,4645,2021-11-12
2021-11-12,4680,1.8964,1901980392764,4700,4000,4620,2021-11-15
2021-11-15,4680,1.745,1919790594238,4700,4640,4640,2021-11-16
2021-11-16,4695,2.1858,1973236352882,4750,4680,4645,2021-11-17
2021-11-17,4692,1.795,1983035527777,4725,4400,4645,2021-11-18
2021-11-18,4720,2.569,2035325422728,4725,4695,4645,2021-11-19
2021-11-19,4707,1.4108,1835603217754,4750,4400,4670,2021-11-22
2021-11-22,4674,0.7443,1834745692691,4750,4400,4670,2021-11-23
2021-11-23,4679,0.6898,1833877853154,4750,4400,4670,2021-11-24
2021-11-24,4699,1.4222,1866561972747,4750,4400,4645,2021-11-25
2021-11-26,4629,-0.1228,1718128663608,4750,4000,4595,2021-11-29
2021-11-29,4608,0.4652,1847456996748,4750,4400,4645,2021-11-30
2021-11-30,4626,-0.7503,1861146082599,4750,4400,4640,2021-12-01
2021-12-01,4523,-1.0437,1920605164915,4800,4100,4615,2021-12-02
2021-12-02,4583,-0.3185,1909218226591,4800,4400,4595,2021-12-03
2021-12-03,4559,-0.6097,1938439395857,4800,4100,4565,2021-12-06
2021-12-06,4617,-0.1053,1925796836988,4800,4400,4570,2021-12-07
2021-12-07,4694,1.3726,1965637762812,4750,4400,4615,2021-12-08
2021-12-08,4684,1.4474,1954828766331,4750,4400,4615,2021-12-09
2021-12-09,4668,0.0684,1972043015702,4750,4670,4685,2021-12-10
2021-12-14,4614,0.0061,2015938945839,4750,4400,4640,2021-12-15
2021-12-15,4726,1.9409,2077485228346,4750,4400,4645,2021-12-16
2021-12-16,4663,0.8568,2039053180790,4700,4680,4695,2021-12-17
2021-12-17,4557,-0.3211,1283073468947,4750,4600,4645,2021-12-20
2021-12-20,4589,-0.4714,1306668022126,4800,4400,4605,2021-12-21
2021-12-21,4640,0.6855,1359216354177,4800,4400,4605,2021-12-22
2021-12-22,4700,1.2251,1353232037896,4750,4400,4645,2021-12-23
2021-12-23,4715,1.2942,1362031104385,4800,4400,4645,2021-12-24
2021-12-27,4795,2.2089,1443649817636,4800,4400,4645,2021-12-28
2021-12-28,4782,1.5765,1464914796683,4800,4500,4645,2021-12-29
2021-12-29,4782,1.8928,1475677992661,4800,4500,4620,2021-12-30
2021-12-30,4772,1.3212,1500364224942,4800,4500,4745,2021-12-31
2021-12-31,4785,0.504,1413478174223,4850,4600,4745,2022-01-03
2022-01-03,4795,1.2607,1411858768537,4850,4600,4745,2022-01-04
2022-01-04,4771,1.1854,1433792852938,4800,4600,4745,2022-01-05
2022-01-05,4687,-0.5754,1489373385031,4800,4700,4745,2022-01-06
2022-01-06,4696,-0.6467,1493275478610,4800,4700,4725,2022-01-07
2022-01-07,4673,-0.6644,1459670914482,4800,4600,4705,2022-01-10
2022-01-10,4658,-0.3485,1450579102956,4800,4600,4670,2022-01-11
2022-01-11,4714,0.2469,1187204322589,4800,4400,4640,2022-01-12
2022-01-12,4711,0.6134,1488487108638,4800,4600,4700,2022-01-13
2022-01-13,4657,-0.7147,1516580667955,4800,4600,4700,2022-01-14
2022-01-14,4634,-0.3861,1476319408753,4800,4600,4650,2022-01-17
2022-01-18,4547,-1.4072,1548467940603,4800,4550,4650,2022-01-19
2022-01-19,4542,-1.6822,1591123856884,4700,4450,4630,2022-01-20
2022-01-20,4454,-2.1113,1554858222821,4700,4450,4625,2022-01-21
2022-01-21,4384,-1.6456,1485422102622,4800,4300,4590,2022-01-24
2022-01-24,4359,-1.1972,1479353974549,4800,4200,4590,2022-01-25
2022-01-25,4360,-1.6495,1548589677319,4700,4200,4630,2022-01-26
2022-01-26,4340,-1.434,1565790161573,4700,4200,4590,2022-01-27
2022-01-27,4282,-1.5921,1548920447625,4700,4300,4530,2022-01-28
2022-01-28,4437,-0.5958,1539085471072,4700,4200,4410,2022-01-31
2022-01-31,4491,-0.2417,1469688864978,4700,4200,4480,2022-02-01
2022-02-01,4573,0.1425,1569755257030,4700,4300,4520,2022-02-02
2022-02-02,4533,0.4496,1418346531826,4700,4300,4520,2022-02-03
2022-02-03,4526,-0.7307,1476586245970,4700,4300,4525,2022-02-04
2022-02-04,4489,-0.5672,1575328497123,4700,4300,4520,2022-02-07
2022-02-07,4477,-0.7084,1565824222802,4700,4300,4530,2022-02-08
2022-02-08,4545,-0.2245,1552023300717,4700,4400,4520,2022-02-09
2022-02-09,4570,0.6372,1611242112116,4700,4300,4520,2022-02-10
2022-02-10,4459,-0.8613,1645296348286,4700,4400,4535,2022-02-11
2022-02-11,4417,-1.5143,1690185240239,4700,4300,4520,2022-02-14
2022-02-14,4391,-1.4847,1693006229942,4700,4300,4520,2022-02-15
2022-02-15,4462,-0.8723,1568088658714,4500,4300,4470,2022-02-16
2022-02-16,4444,-0.5706,1550302569828,4500,4400,4470,2022-02-17
2022-02-17,4400,-1.6573,1759744959784,4600,4400,4430,2022-02-18
2022-02-18,4371,-1.4104,1540453374335,4600,4300,4520,2022-02-21
2022-02-22,4325,-1.4378,1455955104864,4600,4200,4520,2022-02-23
2022-02-23,4138,-1.7908,1524195615505,4600,4200,4520,2022-02-24
2022-02-24,4262,-1.3339,1629218505783,4600,4200,4530,2022-02-25
2022-02-25,4285,-0.5775,1655159790021,4450,4200,4380,2022-02-28
2022-02-28,4373,-0.6164,1696903275438,4450,4100,4380,2022-03-01
2022-03-01,4317,-1.005,1647616271213,4600,4100,4380,2022-03-02
2022-03-02,4389,-0.5252,1723984410606,4600,4100,4380,2022-03-03
2022-03-03,4342,-0.7931,1751128874535,4450,4200,4395,2022-03-04
2022-03-04,4267,-0.9247,1730592474219,4400,4200,4325,2022-03-07
2022-03-07,4165,-1.6686,1725802662246,4400,4100,4395,2022-03-08
2022-03-08,4188,-1.8873,1779449263338,4400,4100,4530,2022-03-09
2022-03-09,4249,-1.0496,1326155751037,4400,4100,4395,2022-03-10
2022-03-10,4262,-1.3674,1836491898454,4600,4100,4395,2022-03-11
2022-03-11,4224,-1.638,1642354212468,4500,4100,4350,2022-03-14
2022-03-14,4177,-1.5928,1568721596425,4400,4100,4330,2022-03-15
2022-03-15,4282,-1.1372,1892179033517,4600,4100,4300,2022-03-16
2022-03-16,4353,-0.3897,1876034324606,4400,4100,4330,2022-03-17
2022-03-17,4397,0.1741,1708273911014,4400,4350,4380,2022-03-18
2022-03-18,4438,0.0545,1294736086460,4500,4100,4395,2022-03-21
2022-03-22,4456,0.4374,1347716237208,4500,4510,4440,2022-03-23
2022-03-23,4456,-0.0687,1306538348213,4600,4100,4400,2022-03-24
2022-03-24,4530,0.6238,1350478646761,4600,4300,4430,2022-03-25
2022-03-25,4543,0.5255,1332147703700,4600,4510,4400,2022-03-28
2022-03-28,4543,0.7638,1358232824174,4600,4510,4520,2022-03-29
2022-03-29,4631,1.0177,1324388603626,4600,4510,4530,2022-03-30
2022-03-30,4625,0.803,1435641830164,4650,4510,4525,2022-03-31
2022-03-31,4532,0.0488,1338305582894,4600,4300,4530,2022-04-01
2022-04-01,4545,0.3877,1389074280007,4600,4300,4515,2022-04-04
2022-04-04,4582,0.6815,1325433994330,4600,4300,4500,2022-04-05
2022-04-05,4525,0.1073,1327986236961,4600,4300,4500,2022-04-06
2022-04-06,4481,-0.2614,1337127172445,4600,4300,4475,2022-04-07
2022-04-07,4500,0.0034,1349666173975,4600,4300,4475,2022-04-08
2022-04-08,4488,-0.0943,1358986136762,4600,4300,4465,2022-04-11
2022-04-11,4412,-1.0937,1479158062322,4700,4300,4475,2022-04-12
2022-04-12,4397,-0.8924,1385360471408,4700,4300,4450,2022-04-13
2022-04-13,4446,-0.1468,1367931016683,4450,4000,4435,2022-04-14
2022-04-14,4392,-1.0687,1352538188953,4750,4300,4450,2022-04-15
2022-04-18,4391,-0.9481,1368782729296,4700,4300,4450,2022-04-19
2022-04-19,4462,-0.1055,1313915355857,4500,4300,4445,2022-04-20
2022-04-20,4459,-0.3138,1269008410645,4700,4300,4450,2022-04-21
2022-04-21,4393,-0.7313,1259753074413,4700,4100,4450,2022-04-22
2022-04-22,4271,-1.281,1309733370249,4750,4100,4450,2022-04-25
2022-04-25,4296,-1.2003,1621462062432,4750,4100,4400,2022-04-26
2022-04-26,4175,-1.6843,1663177112995,4750,4100,4450,2022-04-27
2022-04-27,4183,-1.4796,1400784583904,4700,4100,4380,2022-04-28
2022-04-28,4287,-0.8885,1658121520704,4700,4100,4285,2022-04-29
2022-04-29,4128,-1.415,1626227637474,4700,4000,4400,2022-05-02
2022-05-02,4155,-1.396,1727940358211,4700,4000,4400,2022-05-03
2022-05-03,4175,-1.4397,1580954195134,4700,4000,4300,2022-05-04
2022-05-04,4300,-0.545,1635366400891,4700,4000,4285,2022-05-05
2022-05-05,4146,-1.6662,1748344443721,4700,4000,4300,2022-05-06
2022-05-06,4123,-1.6144,1681501110634,4700,4000,4350,2022-05-09
2022-05-09,3993,-1.999,1658811991225,4700,4000,4300,2022-05-10
2022-05-11,3935,-2.1072,1667695579267,4700,3700,4300,2022-05-12
2022-05-12,3930,-2.1024,1882809737139,4700,3700,4350,2022-05-13
2022-05-13,4021,-1.6523,1759206132613,4700,3900,4350,2022-05-16
2022-05-16,4003,-1.7636,1791556506543,4800,3900,4350,2022-05-17
2022-05-17,4084,-1.2168,1808774563581,4700,4000,4160,2022-05-18
2022-05-18,3921,-2.2867,1856801139196,4700,3900,4350,2022-05-19
2022-05-19,3902,-2.177,1942897244019,4700,3700,4350,2022-05-20
2022-05-20,3901,-1.7019,1760080880383,4700,3700,4350,2022-05-23
2022-05-23,3972,-1.3091,1596341799874,4500,3700,4285,2022-05-24
2022-05-24,3943,-1.4566,1547090521599,4500,3700,4100,2022-05-25
2022-05-25,3978,-1.25,1776612220063,4500,3700,4000,2022-05-26
2022-05-26,4057,-1.0595,1717610863936,4800,3700,4065,2022-05-27
2022-05-27,4158,-0.2327,1823650104803,4200,4000,4135,2022-05-30
2022-05-31,4101,-0.5134,1756490298912,4200,4000,4100,2022-06-01
2022-06-02,4176,-0.0111,1807570201650,4200,4000,4100,2022-06-03
2022-06-03,4108,-0.7283,1792646964229,4200,4000,4110,2022-06-06
2022-06-06,4120,-0.5947,1787363167430,4200,4000,4110,2022-06-07
2022-06-07,4159,-0.1443,1793760906590,4200,4000,4110,2022-06-08
2022-06-08,4115,-0.718,1820830250700,4200,4000,4110,2022-06-09
2022-06-09,4017,-1.6494,1889197501282,4200,4000,4115,2022-06-10
2022-06-10,3739,-1.7429,1535894687379,4200,3800,4075,2022-06-13
2022-06-13,3750,-2.2153,2087642682424,4500,3700,4000,2022-06-14
2022-06-14,3736,-2.3266,2127884900750,4700,3700,4285,2022-06-15
2022-06-15,3788,-1.8031,2028542621420,4200,3700,4000,2022-06-16
2022-06-16,3668,-2.2137,2079541266399,4500,3700,4075,2022-06-17
2022-06-17,3673,-1.5824,1346838030350,4500,3600,4075,2022-06-20
2022-06-21,3766,-1.2091,1495882355306,3810,3600,4075,2022-06-22
2022-06-22,3758,-1.3144,1500961338567,4500,3700,4075,2022-06-23
2022-06-23,3904,-1.0936,1515247045494,3830,3700,4175,2022-06-24
2022-06-24,3912,-0.5267,1484135024374,3950,3700,3910,2022-06-27
2022-06-27,3826,-0.6265,1365592125290,4100,3700,3910,2022-06-28
2022-06-28,3821,-1.2659,1527942149620,4300,3700,4000,2022-06-29
2022-06-29,3781,-1.0849,1491976895547,4300,3700,3910,2022-06-30
2022-06-30,3789,-1.1868,1485848478570,4005,3700,4000,2022-07-01
2022-07-01,3823,-0.8539,1485838157424,4005,3700,3825,2022-07-04
2022-07-05,3831,-0.6656,1493437383449,4005,3700,3800,2022-07-06
2022-07-06,3902,-0.7287,1546949102048,4005,3700,3850,2022-07-07
2022-07-07,3901,-0.3053,1521207543147,4005,3700,3860,2022-07-08
2022-07-08,3848,-0.4626,1511913709828,4005,3700,3910,2022-07-11
2022-07-11,3854,-0.6189,1365109898871,4000,3700,3910,2022-07-12
2022-07-12,3802,-1.0479,1564041551595,4005,3700,3860,2022-07-13
2022-07-13,3801,-1.0859,1554713130767,4005,3700,3825,2022-07-14
2022-07-14,3848,-0.9219,1546492694109,3850,3800,3800,2022-07-15
2022-07-15,3861,-0.4819,1381017363195,4005,3700,3840,2022-07-18
2022-07-18,3935,-0.9464,1450669437086,4005,3700,3910,2022-07-19
2022-07-19,3934,0.0789,1465196775254,3950,3700,3910,2022-07-20
2022-07-20,3989,0.0989,1508806306342,4050,3700,3910,2022-07-21
2022-07-21,3998,0.3981,1482601508210,4000,3700,3920,2022-07-22
2022-07-22,3962,-0.0417,1447133477754,4000,3800,3920,2022-07-25
2022-07-25,3966,-0.0917,1478579757889,4100,3800,3950,2022-07-26
